"serial_no","category","intm_id","page","name","trade_name","registration_no","email","telephone","fax_no","address","contact_person","correspondence_address","correspondence_email","correspondence_telephone","correspondence_fax","website","exchange_name","emails_all","phone_numbers_all","validity","source_url"
"326","Registered Portfolio Managers","33","14","Nippon Life India AIF Management Limited","","INP000008242","Shruti.Parekh@nipponindiaim.com","910229199878621","910229199878621","20th Floor, 2001, Tower A, Peninsula Business Park, Ganapatrao Kadam Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400013","Shruti Parekh","20th Floor, 2001, Tower A, Peninsula Business Park, Ganapatrao Kadam Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400013","","","","","","Shruti.Parekh@nipponindiaim.com","910229199878621","Aug 21, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"327","Registered Portfolio Managers","33","14","Nippon Life India Asset Management Limited","","INP000007085","compliance@nipponindiaim.com","9102268087000","9102268087000","30th Floor, One Lodha Place, Senapati Bapat Marg, Lower Parel,, MUMBAI, MAHARASHTRA, 400013","Muneesh Sud","20th Floor, 2001, Tower A, Peninsula Business Park, Ganpatrao Kadam, Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400013","","","","","","compliance@nipponindiaim.com","9102268087000","Oct 06, 2020 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"328","Registered Portfolio Managers","33","14","NIRMAL BANG SECURITIES PRIVATE LIMITED","","INP000002981","","30272324","30272324","B2 302 Marathon Innova, Ganpatrao Kadam Marg Peninsula Corporate Park Lower Parel West, MUMBAI, MAHARASHTRA, 400013","Samir P Kamdar","B2, 301&302, Marathon Innova, Lower Parel, MUMBAI, MAHARASHTRA, 400016","","","","","","","30272324","Oct 21, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"329","Registered Portfolio Managers","33","14","Niveshaay Investment Management Private Limited","","INP000009506","vidhya.sanwal@niveshaay.com","9107096078870","9107096078870","Office No. 610 6th Floor, SNS Platina Vesu, SURAT, GUJARAT, 395007","Vidhya Sanwal","Office No. 610 6th Floor, SNS Platina Vesu, SURAT, GUJARAT, 395007","","","","","","vidhya.sanwal@niveshaay.com","9107096078870","Jun 23, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"330","Registered Portfolio Managers","33","14","NJ ASSET MANAGEMENT PRIVATE LIMITED","","INP000003518","","91222613985965","91222613985965","BLOCK NO. 601, 3RD FLOOR, C TOWER, UDHNAUDYOGNAGAR SANGH COMMERCIAL COMPLEXCENTRAL ROAD N0, .10, UDHNA, SURAT, GUJARAT, 394210","VARSHA SARAF","BLOCK NO.901,6TH FLOOR, B TOWER, UDHNA UDYOGNAGAR SANGH COMMERCIAL COMPLEX, CENTRAL ROAD NO.10, UDHNA, SURAT, GUJARAT, 394210","","","","njpms.in/","","","91222613985965","Dec 22, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"331","Registered Portfolio Managers","33","14","NMR CAPITAL ADVISORS LLP","","INP000009108","compliance@nmrcapitaladvisors.com","0918452823674","0918452823674","1302, A Wing, Levels, Rani Sati Marg, Kathiyawadi Chowk, Khot Dongri, MUMBAI, MAHARASHTRA, 400097","Dev Vora","Unit no. 1114,11 floor Kosha Kommercial Komplex, Podar Road Malad East, MUMBAI, MAHARASHTRA, 400097","","","","","","compliance@nmrcapitaladvisors.com","0918452823674","Nov 27, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"332","Registered Portfolio Managers","33","14","NNM Securities Private Limited","","INP000007100","piyushnnm@gmail.com","9102240790011","9102240790011","1111, Stock Exchange Tower, 11th Floor,, Dalal Street, Fort, MUMBAI, MAHARASHTRA, 400023","Piyush Dwivedi","B-6/7, 2nd Floor, Shri Siddhivinayak Plaza, B-31, Oshiwara, Off Link Road, Andheri-West, MUMBAI, MAHARASHTRA, 400053","","","","nnmsecurities.com/","","piyushnnm@gmail.com","9102240790011","Nov 25, 2020 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"333","Registered Portfolio Managers","33","14","Northern Arc Investment Managers Private Limited","","INP200007265","Dhiraj.Gupta@NorthernArc.com","9102266687500","9102266687500","IITM Research Park, Phase I, 10th Floor, 1, Kanagam Village, Behind Tidel Park, Taramani, CHENNAI, TAMIL NADU, 600113","Dhiraj Gupta","604 & 605, 6th Floor, Wing A Inspire BKC, G Block, Patthar Nagar Bandra Kurla Complex Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","","","Dhiraj.Gupta@NorthernArc.com","9102266687500","Aug 27, 2021 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"334","Registered Portfolio Managers","33","14","Novumlake Partners Private Limited","","INP000009843","info@novumlake.com","0919820745453","","Plot no 30, 4302, 43rd floor, Aqua tower, , Planet Godrej. , Nr Jacob Circle, , Mahalaxmi, Mumbai, MUMBAI, MAHARASHTRA, 400011","Celestina Mascarenhas","AWFIS, 8th floor, Tower1, One international centre, , Senapati Bapat Marg, Dadar West, MUMBAI, MAHARASHTRA, 400013","","","","https://novumlake.com/","","info@novumlake.com","0919820745453","Feb 16, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"335","Registered Portfolio Managers","33","14","Nuvama and Cushman & Wakefield Management Private Limited","","INP000009737","Nishad.Manjrekar@nuvama.com","9102266203030","9102266203030","801, 804, Wing A, Building No. 3, Inspire BKC, G Block, Bandra Kurla Complex, Bandra East, Mumbai, MUMBAI, MAHARASHTRA, 400051","Nishad Manjrekar","801, 804, Wing A, Building No. 3, Inspire BKC, G Block, Bandra Kurla Complex, Bandra East, Mumbai, MUMBAI, MAHARASHTRA, 400051","","","","www.ncwam.com","","Nishad.Manjrekar@nuvama.com","9102266203030","Dec 01, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"336","Registered Portfolio Managers","33","14","NUVAMA ASSET MANAGEMENT LIMITED","","INP000007207","NAML.compliance@nuvama.com","91222240094400","91222240094400","801- 804, Wing A, Building No. 3, Inspire BKC, G Block, Bandra Kurla Complex,, MUMBAI, MAHARASHTRA, 400051","Pinky Dutta","801- 804, Wing A, Building No. 3, Inspire BKC, G Block, Bandra Kurla Complex, MUMBAI, MAHARASHTRA, 400051","","","","","","NAML.compliance@nuvama.com","91222240094400","May 04, 2021 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"337","Registered Portfolio Managers","33","14","NV Alpha Fund Management LLP","","INP000008400","nirali@nvafm.com","02236345168572","02236345168572","1st Floor, South Side D Block, Shivsagar Estate, , Dr. Annie Besant Road, Worli, MUMBAI, MAHARASHTRA, 400018","Nirali Babaria","1st Floor, South Side D Block, Shivsagar Estate, , Dr. Annie Besant Road, Worli, MUMBAI, MAHARASHTRA, 400018","","","","","","nirali@nvafm.com","02236345168572","Dec 13, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"338","Registered Portfolio Managers","33","14","OAKLANE CAPITAL MANAGEMENT LLP","","INP000006624","swapnil.walimbe@oaklanecapital.com","09102041214014","09102041214014","104, 1st Floor, Panchsheel, P.M. Shukla Marg, Plot No. 53, C Road, Churchgate, MUMBAI, MAHARASHTRA, 400020","Swapnil Walimbe","801, ONYX TOWERS, NORTH MAIN ROAD KOREGAON PARK, PUNE., PUNE, MAHARASHTRA, 411001","","","","","","swapnil.walimbe@oaklanecapital.com","09102041214014","Apr 05, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"339","Registered Portfolio Managers","33","14","Oaks Asset Management Private Limited","","INP000004888","","29666869","29666869","56, MAKER CHAMBER VI, NARIMAN POINT, MUMBAI, MAHARASHTRA, 400021","SANDEEP SOMANI","8, FLOOR-3,PLOT-6, 2 BRADY HOUSE,SORAB BARUCHA ROAD, MUMBAI, MAHARASHTRA, 400005","","","","oaksamc.com/","","","29666869","Oct 06, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"340","Registered Portfolio Managers","33","14","OHM PORTFOLIO EQUI RESEARCH PVT LTD.","","INP000001389","","","","155 C MITTAL TOWERS, NARIMAN POINT, MUMBAI, MAHARASHTRA, 400021","","151/152 C MITTAL TOWERS, NARIMAN POINT, MUMBAI, MAHARASHTRA, 400021","","","","ohmgrp.com/","","","","Oct 16, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"341","Registered Portfolio Managers","33","14","OLD BRIDGE CAPITAL MANAGEMENT PVT. LTD.","","INP000005174","","","","","","","","","","","","","","Jun 22, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"342","Registered Portfolio Managers","33","14","Omniscience Capital Advisors Private Limited","","INP000009597","chanchal.manglunia@omnisciencecapital.com","0000000000000","0000000000000","Awfis, 1st Floor, B Wing, Parinee Crescenzo,, G Block Bandra Kurla Complex Ground Bandra East Mumbai, MUMBAI, MAHARASHTRA, 400051","Chanchal Manglunia","Awfis, 1st Floor, B Wing, Parinee Crescenzo, G Block Bandra Kurla Complex Ground Bandra East Mumbai, MUMBAI, MAHARASHTRA, 400051","","","","","","chanchal.manglunia@omnisciencecapital.com","0000000000000","Aug 18, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"343","Registered Portfolio Managers","33","14","Orios Advisors LLP","","INP000007508","gaurav@oriosvp.com","9102261576868","","Dextrus A802 Crescenzo C3839 G Bandra Kurla Complex Bandra East, MUMBAI, MAHARASHTRA, 400051","Alok Jain","Dextrus A802 Crescenzo C3839 G Bandra Kurla Complex Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","","","gaurav@oriosvp.com","9102261576868","Jul 30, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"344","Registered Portfolio Managers","33","14","P.C.S SECURITIES LIMITED","","INP000002338","","","","6-3-1090/B/1 AND 2 MAYANK TOWERS 5TH FLOOR, RAJBHAVAN ROAD SOMAJIGUDA, HYDERABAD, TELANGANA, 500027","","3-1-336, Esamia Bazar, HYDERABAD, ANDHRA PRADESH, 500027","","","","","","","","Sep 11, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"345","Registered Portfolio Managers","33","14","PACE FINANCIAL INVESTMENT ADVISER PRIVATE LIMITED","","INP000006998","compliance@pace360.in","9101147421001","","A 1 291 GF SAFDARJUNG DEVELP AREA, NEW DELHI, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110029","Shahnawaz Hussain","A 1 291 GF SAFDARJUNG DEVELP AREA, NEW DELHI, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110029","","","","pace360.in/","","compliance@pace360.in","9101147421001","Jul 03, 2020 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"346","Registered Portfolio Managers","33","14","PARAG PARIKH FINANCIAL ADVISORY SERVICES LIMITED","","INP000000241","","","","","","","","","","","","","","Nov 01, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"347","Registered Portfolio Managers","33","14","Param Ventures LLP","","INP000009630","shailesh@singularityamc.in","91009820094118","","A1404, 14th Floor, Naman Midtown, Senapati Bapat Rd, Next to Indiabulls Finance Centre, Elphinstone, MUMBAI, MAHARASHTRA, 400013","Dhara Thakkar","A1404, 14th Floor, Naman Midtown, Senapati Bapat Rd, Next to Indiabulls Finance Centre, Elphinstone, MUMBAI, MAHARASHTRA, 400013","","","","Will be launched post license","","shailesh@singularityamc.in","91009820094118","Sep 09, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"348","Registered Portfolio Managers","33","14","PATERSON SECURITIES PRIVATE LTD","","INP000005422","","","","No :3 Bhavani mansion , IV lane Nugambakkam high road, CHENNAI, TAMIL NADU, 600034","","","","","","paterson.co.in","","","","May 04, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"349","Registered Portfolio Managers","33","14","PAVESTONE ADVISORS AND CONSULTANTS LLP","","INP000008631","saimanoharca@gmail.com","0919000005511","0919000005511","804 Sy No 50 and 51 Pegasus Meenakshi Sky Lounge, Khanamet Village Serilingampally, HYDERABAD, TELANGANA, 500084","Sai Manohar Cheekoti","Block D 8th Floor i Labs Centre, Opposite Inorbit Mall, HYDERABAD, TELANGANA, 500081","","","","","","saimanoharca@gmail.com","0919000005511","Mar 18, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"350","Registered Portfolio Managers","33","14","PCS SECURITIES & CONSULTANTS LLP","","INP000009311","urajj@pcssecurities.co.in","09104067807701","","6 3 1090 B 2 MAYANK TOWERS, RAJBHAVAN ROAD SOMAJIGUDA, HYDERABAD, TELANGANA, 500082","YUVARAJ JUJARAY","6 3 1090 B 2 MAYANK TOWERS, RAJBHAVAN ROAD SOMAJIGUDA, HYDERABAD, TELANGANA, 500082","","","","","","urajj@pcssecurities.co.in","09104067807701","Mar 05, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"351","Registered Portfolio Managers","33","15","Pelican Holdings Private Limited","","INP000006891","DEEPAK@PELICANPMS.COM","9104448570806","9104448570806","NO 18 TRINITY HOUSE 2ND FLOOR, 4TH STREET TIRUMURTHI NAGAR NUNGAMBAKKAM, CHENNAI, TAMIL NADU, 600034","DEEPAK RADHAKRISHNAN","NO 18 TRINITY HOUSE 2ND FLOOR, 4TH STREET TIRUMURTHI NAGAR NUNGAMBAKKAM, CHENNAI, TAMIL NADU, 600034","","","","pelicanpms.com/","","DEEPAK@PELICANPMS.COM","9104448570806","Oct 16, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"352","Registered Portfolio Managers","33","15","PGIM India Asset Management Private Limited","","INP000006952","sandeep.kamath@pgimindia.com","9102261593000","","4th Floor, C Wing, Laxmi Towers, Bandra Kurla Complex, , Bandra East, MUMBAI, MAHARASHTRA, 400051","Sandeep Kamath","4th Floor, C Wing, Laxmi Towers, Bandra Kurla Complex, , Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","","","sandeep.kamath@pgimindia.com","9102261593000","Dec 12, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"353","Registered Portfolio Managers","33","15","Phi Capital Solutions LLP","","INP000009047","sp@phicapital.in","00919910111649","00919910111649","LG 1A Siddhartha Chambers Near IIT Gate Kalu Sarai Hauz Khas, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110016","P Sivaram","C98 Basement Ground Floor Anand Niketan New Delhi, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110021","","","","","","sp@phicapital.in","00919910111649","Oct 10, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"354","Registered Portfolio Managers","33","15","PHILLIPCAPITAL (INDIA) PRIVATE LIMITED","","INP000004433","","23002999","23002999","2nd Floor, C Block, Modern Centre, Jacob Circle, 101 K K Marg, Mahalaxmi, MUMBAI, MAHARASHTRA, 400011","Sandeep Gupta","2nd Floor, C Block, Modern Centre, Jacob Circle, 101 K K Marg, Mahalaxmi, MUMBAI, MAHARASHTRA, 400011","","","","phillipcapital.in","","","23002999","Jan 29, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"355","Registered Portfolio Managers","33","15","Pioneer Client Associates Private Limited","","INP100007231","rakeshkhanna@clientassociates.com","9112404995400","","2nd Floor, Block B, Vatika Towers, Golf Course Road,, Sector 54, GURGAON, HARYANA, 122002","Rakesh Khanna","2nd Floor, Block B, Vatika Towers, Golf Course Road, Sector 54, GURGAON, HARYANA, 122002","","","","clientassociates.com","","rakeshkhanna@clientassociates.com","9112404995400","Jun 29, 2021 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"356","Registered Portfolio Managers","33","15","Pioneer Wealth Management Services Limited","","INP000005883","sajid_bijnori@yahoo.com","9102266186633","9102266186633","1218 Maker Chambers V, Nariman Point, MUMBAI, MAHARASHTRA, 400021","SAJID BIJNORI","1218 Maker Chambers V, Nariman Point, MUMBAI, MAHARASHTRA, 400021","","","","","","sajid_bijnori@yahoo.com","9102266186633","Dec 26, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"357","Registered Portfolio Managers","33","15","Piper Serica Advisors Private Limited","","INP000006749","ajay@piperserica.com","9102266545370","9102266545370","A Wing 905 & 906, Marathon Innova Nextgen,, off. G.K. Marg, Opp Peninsula Corporate Park, Lower Parel,, MUMBAI, MAHARASHTRA, 400013","Ajaykumar Modi","222, 2nd Floor, TV Industrial Estate, , S.K.Ahire Marg, Worli, MUMBAI, MAHARASHTRA, 400030","","","","","","ajay@piperserica.com","9102266545370","May 08, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"358","Registered Portfolio Managers","33","15","Piramal Fund Management Private Limited","","INP000004136","","02261513404","02261513404","Ground Floor Piramal Tower A , Peninsula Corporate Park, Lower Parel, MUMBAI, MAHARASHTRA, 400013","Sachin Deodhar","Ground Floor Piramal Tower A , Peninsula Corporate Park Lower Parel, MUMBAI, MAHARASHTRA, 400013","","","","","","","02261513404","Sep 15, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"359","Registered Portfolio Managers","33","15","PL Asset Management Private Limited","","INP000009001","pmsdesk@plindia.com","9100226632222","","3rd Floor, Sadhana House, 570, PB Marg, MUMBAI, MAHARASHTRA, 400018","Akshay Seksaria","3rd floor, South Annex, Tower 2, One World Centre, Senapati Bapat Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400013","","","","","","pmsdesk@plindia.com","9100226632222","Sep 16, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"360","Registered Portfolio Managers","33","15","Playbook Fund Advisors LLP","","INP000009889","avil@playbook.in","910009702657962","910009702657962","042, Atlanta, Nariman Point, MUMBAI, MAHARASHTRA, 400021","Avil Vaz","042, Atlanta, Nariman Point, MUMBAI, MAHARASHTRA, 400021","","","","","","avil@playbook.in","910009702657962","Mar 16, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"361","Registered Portfolio Managers","33","15","PLUSWEALTH CAPITAL MANAGEMENT LLP","","INP000009144","compliance@pluswealth.net","911201206294424","911201206294424","15TH FLOOR OFFICE NO 2 A2, Gift One Tower Block No 56 Road 5C Zone 5, GANDHINAGAR, GUJARAT, 382355","Ankur Kulshreshtha","Office No. 6A, Max Towers, Sector 16B, NOIDA, UTTAR PRADESH, 201301","","","","","","compliance@pluswealth.net","911201206294424","Jan 03, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"362","Registered Portfolio Managers","33","15","Prabhudas Lilladher Private Limited","","INP000008279","snehalkathrani@plindia.com","9102266322420","9102266322420","3rd Floor, Sadhana House, 570, P.B. Marg, Behind Mahindra Towers, Worli, MUMBAI, MAHARASHTRA, 400018","Snehal Kathrani","3rd Floor, Sadhana House, 570, P.B. Marg, Behind Mahindra Towers, Worli, MUMBAI, MAHARASHTRA, 400018","","","","plindia.com/","","snehalkathrani@plindia.com","9102266322420","Sep 07, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
